id_matricula,id_aluno,id_turma
4135,827,14
4136,828,99
4137,828,17
4138,828,14
4139,828,57
4140,828,56
4141,829,18
4142,829,16
4143,829,97
4144,829,57
4145,829,60
4146,830,55
4147,830,15
4148,830,57
4149,830,99
4150,830,60
4151,831,13
4152,831,55
4153,831,60
4154,831,58
4155,831,100
4156,832,100
4157,832,15
4158,832,97
4159,832,98
4160,832,17
4161,833,100
4162,833,13
4163,833,17
4164,833,56
4165,833,16
4166,834,100
4167,834,17
4168,834,57
4169,834,98
4170,834,59
4171,835,58
4172,835,59
4173,835,56
4174,835,14
4175,835,60
4176,836,60
4177,836,57
4178,836,56
4179,836,13
4180,836,18
4181,837,15
4182,837,17
4183,837,13
4184,837,57
4185,837,99
4186,838,55
4187,838,97
4188,838,13
4189,838,17
4190,838,18
4191,839,17
4192,839,55
4193,839,60
4194,839,97
4195,839,58
4196,840,13
4197,840,100
4198,840,98
4199,840,58
4200,840,15
4201,841,15
4202,841,17
4203,841,99
4204,841,18
4205,841,55
4206,842,13
4207,842,57
4208,842,60
4209,842,97
4210,842,17
4211,843,13
4212,843,56
4213,843,17
4214,843,58
4215,843,99
4216,844,58
4217,844,13
4218,844,15
4219,844,17
4220,844,59
4221,845,16
4222,845,97
4223,845,58
4224,845,56
4225,845,99
4226,846,97
4227,846,60
4228,846,99
4229,846,98
4230,846,57
4231,847,17
4232,847,57
4233,847,59
4234,847,56
4235,847,100
4236,848,57
4237,848,13
4238,848,60
4239,848,58
4240,848,16
4241,849,97
4242,849,59
4243,849,98
4244,849,55
4245,849,56
4246,850,99
4247,850,14
4248,850,59
4249,850,97
4250,850,13
4251,851,100
4252,851,15
4253,851,14
4254,851,55
4255,851,58
4256,852,60
4257,852,59
4258,852,14
4259,852,15
4260,852,57
4261,853,56
4262,853,15
4263,853,13
4264,853,55
4265,853,58
4266,854,98
4267,854,16
4268,854,13
4269,854,59
4270,854,99
4271,855,16
4272,855,98
4273,855,58
4274,855,59
4275,855,13
4276,856,60
4277,856,55
4278,856,17
4279,856,97
4280,856,15
4281,857,59
4282,857,97
4283,857,57
4284,857,15
4285,857,55
4286,858,98
4287,858,13
4288,858,60
4289,858,14
4290,858,58
4291,859,20
4292,859,66
4293,859,24
4294,859,61
4295,859,62
4296,860,24
4297,860,21
4298,860,61
4299,860,63
4300,860,23
4301,861,22
4302,861,65
4303,861,64
4304,861,21
4305,861,20
4306,862,22
4307,862,63
4308,862,64
4309,862,24
4310,862,61
4311,863,66
4312,863,65
4313,863,22
4314,863,21
4315,863,20
4316,864,21
4317,864,63
4318,864,22
4319,864,62
4320,864,19
4321,865,19
4322,865,63
4323,865,22
4324,865,20
4325,865,61
4326,866,66
4327,866,65
4328,866,64
4329,866,62
4330,866,19
4331,867,22
4332,867,21
4333,867,65
4334,867,20
4335,867,63
4336,868,23
4337,868,64
4338,868,62
4339,868,61
4340,868,22
4341,869,19
4342,869,20
4343,869,63
4344,869,21
4345,869,24
4346,870,22
4347,870,24
4348,870,64
4349,870,19
4350,870,20
4351,871,63
4352,871,21
4353,871,24
4354,871,65
4355,871,62
4356,872,24
4357,872,22
4358,872,21
4359,872,19
4360,872,62
4361,873,19
4362,873,65
4363,873,63
4364,873,61
4365,873,24
4366,874,24
4367,874,64
4368,874,22
4369,874,21
4370,874,63
4371,875,23
4372,875,66
4373,875,62
4374,875,19
4375,875,65
4376,876,61
4377,876,20
4378,876,65
4379,876,23
4380,876,22
4381,877,19
4382,877,20
4383,877,61
4384,877,66
4385,877,64
4386,878,63
4387,878,61
4388,878,65
4389,878,19
4390,878,20
4391,879,19
4392,879,64
4393,879,21
4394,879,61
4395,879,62
4396,880,62
4397,880,19
4398,880,22
4399,880,64
4400,880,20
4401,881,23
4402,881,66
4403,881,64
4404,881,65
4405,881,19
4406,882,23
4407,882,62
4408,882,65
4409,882,21
4410,882,24
4411,883,64
4412,883,22
4413,883,20
4414,883,62
4415,883,21
4416,884,65
4417,884,19
4418,884,62
4419,884,66
4420,884,24
4421,885,20
4422,885,24
4423,885,65
4424,885,22
4425,885,66
4426,886,66
4427,886,21
4428,886,24
4429,886,20
4430,886,65
4431,887,21
4432,887,19
4433,887,66
4434,887,62
4435,887,24
4436,888,63
4437,888,23
4438,888,24
4439,888,61
4440,888,66
4441,889,61
4442,889,22
4443,889,62
4444,889,21
4445,889,23
4446,890,21
4447,890,65
4448,890,61
4449,890,62
4450,890,22
4451,891,61
4452,891,24
4453,891,23
4454,891,64
4455,891,20
4456,892,21
4457,892,63
4458,892,24
4459,892,20
4460,892,19
4461,893,20
4462,893,62
4463,893,19
4464,893,61
4465,893,64
4466,894,23
4467,894,64
4468,894,21
4469,894,63
4470,894,66
4471,895,22
4472,895,65
4473,895,61
4474,895,64
4475,895,66
4476,896,66
4477,896,23
4478,896,19
4479,896,61
4480,896,22
4481,897,23
4482,897,20
4483,897,65
4484,897,62
4485,897,19
4486,898,22
4487,898,21
4488,898,19
4489,898,23
4490,898,65
4491,899,62
4492,899,19
4493,899,24
4494,899,21
4495,899,22
4496,900,22
4497,900,61
4498,900,66
4499,900,63
4500,900,21
4501,901,65
4502,901,64
4503,901,20
4504,901,24
4505,901,62
4506,902,20
4507,902,62
4508,902,22
4509,902,24
4510,902,61
4511,903,62
4512,903,63
4513,903,66
4514,903,61
4515,903,64
4516,904,22
4517,904,20
4518,904,61
4519,904,19
4520,904,63
4521,905,19
4522,905,63
4523,905,22
4524,905,65
4525,905,24
4526,906,66
4527,906,22
4528,906,64
4529,906,61
4530,906,19
4531,907,19
4532,907,63
4533,907,24
4534,907,22
4535,907,20
4536,908,19
4537,908,63
4538,908,62
4539,908,64
4540,908,24
4541,909,62
4542,909,63
4543,909,64
4544,909,23
4545,909,20
4546,910,61
4547,910,19
4548,910,62
4549,910,66
4550,910,21
4551,911,65
4552,911,61
4553,911,62
4554,911,66
4555,911,20
4556,912,61
4557,912,20
4558,912,66
4559,912,24
4560,912,19
4561,913,21
4562,913,22
4563,913,63
4564,913,61
4565,913,24
4566,914,23
4567,914,63
4568,914,20
4569,914,65
4570,914,61
4571,915,22
4572,915,62
4573,915,19
4574,915,65
4575,915,63
4576,916,20
4577,916,22
4578,916,24
4579,916,66
4580,916,63
4581,917,65
4582,917,66
4583,917,23
4584,917,64
4585,917,19
4586,918,23
4587,918,21
4588,918,20
4589,918,19
4590,918,61
4591,919,63
4592,919,62
4593,919,66
4594,919,20
4595,919,21
4596,920,24
4597,920,20
4598,920,65
4599,920,22
4600,920,63
4601,921,65
4602,921,64
4603,921,61
4604,921,66
4605,921,24
4606,922,21
4607,922,66
4608,922,20
4609,922,65
4610,922,62
4611,923,63
4612,923,19
4613,923,61
4614,923,66
4615,923,23
4616,924,19
4617,924,64
4618,924,22
4619,924,63
4620,924,61
4621,925,61
4622,925,66
4623,925,24
4624,925,22
4625,925,23
4626,926,22
4627,926,63
4628,926,61
4629,926,23
4630,926,66
4631,927,23
4632,927,63
4633,927,66
4634,927,61
4635,927,21
4636,928,62
4637,928,24
4638,928,21
4639,928,65
4640,928,23
4641,929,63
4642,929,22
4643,929,20
4644,929,23
4645,929,65
4646,930,64
4647,930,20
4648,930,63
4649,930,66
4650,930,24
4651,931,20
4652,931,61
4653,931,65
4654,931,19
4655,931,23
4656,932,23
4657,932,66
4658,932,19
4659,932,21
4660,932,65
4661,933,64
4662,933,19
4663,933,62
4664,933,61
4665,933,20
4666,934,63
4667,934,61
4668,934,22
4669,934,65
4670,934,62
4671,935,63
4672,935,24
4673,935,22
4674,935,65
4675,935,66
4676,936,20
4677,936,66
4678,936,21
4679,936,19
4680,936,64
4681,937,66
4682,937,19
4683,937,63
4684,937,21
4685,937,64
4686,938,20
4687,938,63
4688,938,66
4689,938,22
4690,938,61
4691,939,19
4692,939,61
4693,939,24
4694,939,20
4695,939,63
4696,940,62
4697,940,24
4698,940,66
4699,940,19
4700,940,64
4701,941,23
4702,941,22
4703,941,63
4704,941,20
4705,941,65
4706,942,24
4707,942,66
4708,942,62
4709,942,63
4710,942,19
4711,943,63
4712,943,66
4713,943,64
4714,943,61
4715,943,65
4716,944,23
4717,944,19
4718,944,61
4719,944,66
4720,944,63
4721,945,62
4722,945,19
4723,945,61
4724,945,66
4725,945,65
4726,946,65
4727,946,22
4728,946,24
4729,946,20
4730,946,64
4731,947,24
4732,947,23
4733,947,63
4734,947,62
4735,947,19
4736,948,66
4737,948,63
4738,948,23
4739,948,65
4740,948,24
4741,949,24
4742,949,64
4743,949,21
4744,949,23
4745,949,61
4746,950,22
4747,950,20
4748,950,21
4749,950,61
4750,950,63
4751,951,63
4752,951,62
4753,951,23
4754,951,20
4755,951,19
4756,952,65
4757,952,66
4758,952,23
4759,952,64
4760,952,21
4761,953,24
4762,953,21
4763,953,61
4764,953,19
4765,953,63
4766,954,21
4767,954,19
4768,954,20
4769,954,24
4770,954,65
4771,955,63
4772,955,61
4773,955,23
4774,955,24
4775,955,64
4776,956,19
4777,956,24
4778,956,66
4779,956,23
4780,956,63
4781,957,21
4782,957,23
4783,957,65
4784,957,64
4785,957,62
4786,958,19
4787,958,22
4788,958,21
4789,958,66
4790,958,23
4791,959,24
4792,959,61
4793,959,62
4794,959,23
4795,959,63
4796,960,65
4797,960,64
4798,960,24
4799,960,63
4800,960,66
4801,961,63
4802,961,20
4803,961,22
4804,961,62
4805,961,65
4806,962,64
4807,962,19
4808,962,24
4809,962,66
4810,962,22
4811,963,61
4812,963,21
4813,963,24
4814,963,65
4815,963,62
4816,964,65
4817,964,21
4818,964,23
4819,964,24
4820,964,22
4821,965,20
4822,965,19
4823,965,66
4824,965,65
4825,965,62
4826,966,63
4827,966,21
4828,966,22
4829,966,20
4830,966,62
4831,967,22
4832,967,64
4833,967,23
4834,967,66
4835,967,19
4836,968,20
4837,968,63
4838,968,24
4839,968,19
4840,968,66
4841,969,24
4842,969,22
4843,969,64
4844,969,62
4845,969,23
4846,970,62
4847,970,63
4848,970,61
4849,970,22
4850,970,21
4851,971,24
4852,971,19
4853,971,23
4854,971,63
4855,971,21
4856,972,66
4857,972,61
4858,972,65
4859,972,63
4860,972,24
4861,973,61
4862,973,62
4863,973,19
4864,973,66
4865,973,64
4866,974,22
4867,974,19
4868,974,24
4869,974,64
4870,974,62
4871,975,66
4872,975,22
4873,975,20
4874,975,63
4875,975,21
4876,976,20
4877,976,21
4878,976,63
4879,976,66
4880,976,62
4881,977,61
4882,977,23
4883,977,21
4884,977,20
4885,977,62
4886,978,65
4887,978,22
4888,978,24
4889,978,19
4890,978,20
4891,979,24
4892,979,63
4893,979,61
4894,979,62
4895,979,66
4896,980,65
4897,980,19
4898,980,22
4899,980,62
4900,980,64
4901,981,19
4902,981,66
4903,981,61
4904,981,22
4905,981,64
4906,982,21
4907,982,63
4908,982,23
4909,982,64
4910,982,20
4911,983,23
4912,983,66
4913,983,19
4914,983,20
4915,983,21
4916,984,62
4917,984,23
4918,984,24
4919,984,22
4920,984,20
4921,985,19
4922,985,63
4923,985,65
4924,985,20
4925,985,22
4926,986,64
4927,986,19
4928,986,24
4929,986,20
4930,986,21
4931,987,22
4932,987,24
4933,987,66
4934,987,65
4935,987,61
4936,988,22
4937,988,64
4938,988,61
4939,988,19
4940,988,65
4941,989,20
4942,989,22
4943,989,23
4944,989,64
4945,989,65
4946,990,23
4947,990,63
4948,990,24
4949,990,62
4950,990,19
4951,991,62
4952,991,19
4953,991,66
4954,991,23
4955,991,22
4956,992,66
4957,992,21
4958,992,63
4959,992,65
4960,992,24
4961,993,23
4962,993,65
4963,993,61
4964,993,22
4965,993,66
4966,994,65
4967,994,63
4968,994,66
4969,994,23
4970,994,19
4971,995,19
4972,995,24
4973,995,65
4974,995,64
4975,995,23
4976,996,23
4977,996,22
4978,996,61
4979,996,24
4980,996,19
4981,997,20
4982,997,66
4983,997,64
4984,997,63
4985,997,61
4986,998,63
4987,998,20
4988,998,65
4989,998,62
4990,998,23
4991,999,23
4992,999,22
4993,999,63
4994,999,61
4995,999,19
4996,1000,23
4997,1000,21
4998,1000,64
4999,1000,20
5000,1000,65
5001,1001,62
5002,1001,61
5003,1001,19
5004,1001,66
5005,1001,65
5006,1002,19
5007,1002,63
5008,1002,23
5009,1002,62
5010,1002,21
5011,1003,64
5012,1003,22
5013,1003,23
5014,1003,20
5015,1003,61
5016,1004,21
5017,1004,62
5018,1004,23
5019,1004,65
5020,1004,20
5021,1005,63
5022,1005,22
5023,1005,19
5024,1005,23
5025,1005,64
5026,1006,66
5027,1006,19
5028,1006,62
5029,1006,20
5030,1006,64
5031,1007,22
5032,1007,65
5033,1007,64
5034,1007,61
5035,1007,24
5036,1008,20
5037,1008,65
5038,1008,63
5039,1008,23
5040,1008,24
5041,1009,23
5042,1009,64
5043,1009,65
5044,1009,19
5045,1009,63
5046,1010,65
5047,1010,21
5048,1010,66
5049,1010,62
5050,1010,23
5051,1011,22
5052,1011,66
5053,1011,20
5054,1011,61
5055,1011,62
5056,1012,24
5057,1012,20
5058,1012,61
5059,1012,21
5060,1012,63
5061,1013,19
5062,1013,20
5063,1013,65
5064,1013,61
5065,1013,21
5066,1014,19
5067,1014,23
5068,1014,63
5069,1014,62
5070,1014,22
5071,1015,64
5072,1015,20
5073,1015,22
5074,1015,63
5075,1015,23
5076,1016,62
5077,1016,19
5078,1016,24
5079,1016,23
5080,1016,63
5081,1017,62
5082,1017,22
5083,1017,24
5084,1017,61
5085,1017,65
5086,1018,64
5087,1018,61
5088,1018,62
5089,1018,22
5090,1018,21
5091,1019,22
5092,1019,19
5093,1019,64
5094,1019,24
5095,1019,61
5096,1020,64
5097,1020,19
5098,1020,65
5099,1020,61
5100,1020,22
5101,1021,22
5102,1021,65
5103,1021,23
5104,1021,64
5105,1021,20
5106,1022,24
5107,1022,66
5108,1022,20
5109,1022,63
5110,1022,21
5111,1023,23
5112,1023,62
5113,1023,63
5114,1023,19
5115,1023,61
5116,1024,20
5117,1024,62
5118,1024,65
5119,1024,63
5120,1024,23
5121,1025,22
5122,1025,66
5123,1025,23
5124,1025,21
5125,1025,24
5126,1026,19
5127,1026,23
5128,1026,64
5129,1026,62
5130,1026,21
5131,1027,62
5132,1027,19
5133,1027,65
5134,1027,23
5135,1027,66
5136,1028,63
5137,1028,66
5138,1028,20
5139,1028,64
5140,1028,62
5141,1029,22
5142,1029,20
5143,1029,61
5144,1029,63
5145,1029,19
5146,1030,61
5147,1030,19
5148,1030,64
5149,1030,20
5150,1030,22
5151,1031,63
5152,1031,62
5153,1031,24
5154,1031,20
5155,1031,61
5156,1032,61
5157,1032,66
5158,1032,65
5159,1032,24
5160,1032,23
5161,1033,63
5162,1033,61
5163,1033,19
5164,1033,62
5165,1033,24
5166,1034,19
5167,1034,65
5168,1034,22
5169,1034,66
5170,1034,23
5171,1035,21
5172,1035,64
5173,1035,22
5174,1035,19
5175,1035,20
5176,1036,23
5177,1036,63
5178,1036,21
5179,1036,65
5180,1036,66
5181,1037,20
5182,1037,63
5183,1037,23
5184,1037,24
5185,1037,65
5186,1038,62
5187,1038,63
5188,1038,61
5189,1038,24
5190,1038,20
5191,1039,66
5192,1039,24
5193,1039,21
5194,1039,23
5195,1039,20
5196,1040,24
5197,1040,21
5198,1040,23
5199,1040,61
5200,1040,63
5201,1041,65
5202,1041,24
5203,1041,64
5204,1041,23
5205,1041,63
5206,1042,20
5207,1042,66
5208,1042,62
5209,1042,21
5210,1042,24
5211,1043,64
5212,1043,65
5213,1043,19
5214,1043,63
5215,1043,66
5216,1044,22
5217,1044,62
5218,1044,63
5219,1044,23
5220,1044,64
5221,1045,65
5222,1045,20
5223,1045,21
5224,1045,66
5225,1045,62
5226,1046,66
5227,1046,63
5228,1046,61
5229,1046,20
5230,1046,64
5231,1047,19
5232,1047,21
5233,1047,64
5234,1047,20
5235,1047,23
5236,1048,21
5237,1048,65
5238,1048,23
5239,1048,63
5240,1048,61
5241,1049,63
5242,1049,19
5243,1049,21
5244,1049,62
5245,1049,64
5246,1050,24
5247,1050,21
5248,1050,22
5249,1050,19
5250,1050,66
5251,1051,22
5252,1051,19
5253,1051,62
5254,1051,23
5255,1051,65
5256,1052,61
5257,1052,64
5258,1052,19
5259,1052,22
5260,1052,24
5261,1053,62
5262,1053,64
5263,1053,61
5264,1053,20
5265,1053,19
5266,1054,64
5267,1054,20
5268,1054,22
5269,1054,24
5270,1054,19
5271,1055,62
5272,1055,65
5273,1055,66
5274,1055,21
5275,1055,63
5276,1056,66
5277,1056,62
5278,1056,63
5279,1056,65
5280,1056,24
5281,1057,24
5282,1057,62
5283,1057,64
5284,1057,61
5285,1057,21
5286,1058,61
5287,1058,23
5288,1058,62
5289,1058,65
5290,1058,19
5291,1059,63
5292,1059,19
5293,1059,23
5294,1059,64
5295,1059,62
5296,1060,19
5297,1060,22
5298,1060,64
5299,1060,20
5300,1060,21
5301,1061,19
5302,1061,20
5303,1061,62
5304,1061,64
5305,1061,65
5306,1062,20
5307,1062,65
5308,1062,22
5309,1062,62
5310,1062,21
5311,1063,64
5312,1063,24
5313,1063,20
5314,1063,61
5315,1063,22
5316,1064,20
5317,1064,66
5318,1064,21
5319,1064,23
5320,1064,63
5321,1065,22
5322,1065,64
5323,1065,61
5324,1065,66
5325,1065,20
5326,1066,61
5327,1066,64
5328,1066,63
5329,1066,24
5330,1066,19
5331,1067,20
5332,1067,66
5333,1067,23
5334,1067,65
5335,1067,61
5336,1068,23
5337,1068,61
5338,1068,62
5339,1068,64
5340,1068,24
5341,1069,66
5342,1069,63
5343,1069,20
5344,1069,22
5345,1069,62
5346,1070,65
5347,1070,21
5348,1070,22
5349,1070,64
5350,1070,24
5351,1071,23
5352,1071,20
5353,1071,63
5354,1071,21
5355,1071,64
5356,1072,61
5357,1072,64
5358,1072,21
5359,1072,23
5360,1072,22
5361,1073,62
5362,1073,23
5363,1073,24
5364,1073,66
5365,1073,61
5366,1074,22
5367,1074,19
5368,1074,20
5369,1074,66
5370,1074,61
5371,1075,61
5372,1075,22
5373,1075,62
5374,1075,21
5375,1075,24
5376,1076,21
5377,1076,23
5378,1076,66
5379,1076,19
5380,1076,24
5381,1077,22
5382,1077,21
5383,1077,62
5384,1077,64
5385,1077,61
5386,1078,65
5387,1078,63
5388,1078,24
5389,1078,64
5390,1078,23
5391,1079,66
5392,1079,19
5393,1079,61
5394,1079,63
5395,1079,62
5396,1080,24
5397,1080,65
5398,1080,61
5399,1080,63
5400,1080,20
5401,1081,62
5402,1081,63
5403,1081,64
5404,1081,22
5405,1081,23
5406,1082,66
5407,1082,61
5408,1082,19
5409,1082,20
5410,1082,24
5411,1083,21
5412,1083,63
5413,1083,62
5414,1083,24
5415,1083,19
5416,1084,61
5417,1084,19
5418,1084,21
5419,1084,64
5420,1084,65
5421,1085,61
5422,1085,19
5423,1085,64
5424,1085,63
5425,1085,22
5426,1086,20
5427,1086,19
5428,1086,24
5429,1086,23
5430,1086,64
5431,1087,22
5432,1087,23
5433,1087,63
5434,1087,65
5435,1087,66
5436,1088,22
5437,1088,19
5438,1088,65
5439,1088,66
5440,1088,63
5441,1089,64
5442,1089,23
5443,1089,20
5444,1089,66
5445,1089,22
5446,1090,19
5447,1090,61
5448,1090,21
5449,1090,20
5450,1090,63
5451,1091,65
5452,1091,62
5453,1091,20
5454,1091,21
5455,1091,63
5456,1092,66
5457,1092,63
5458,1092,19
5459,1092,61
5460,1092,21
5461,1093,62
5462,1093,65
5463,1093,63
5464,1093,64
5465,1093,61
5466,1094,19
5467,1094,62
5468,1094,63
5469,1094,24
5470,1094,66
5471,1095,19
5472,1095,65
5473,1095,21
5474,1095,63
5475,1095,22
5476,1096,65
5477,1096,63
5478,1096,24
5479,1096,19
5480,1096,64
5481,1097,63
5482,1097,62
5483,1097,61
5484,1097,66
5485,1097,22
5486,1098,66
5487,1098,21
5488,1098,61
5489,1098,20
5490,1098,19
5491,1099,66
5492,1099,19
5493,1099,21
5494,1099,65
5495,1099,63
5496,1100,19
5497,1100,24
5498,1100,21
5499,1100,66
5500,1100,62
5501,1101,65
5502,1101,23
5503,1101,61
5504,1101,19
5505,1101,66
5506,1102,21
5507,1102,64
5508,1102,20
5509,1102,62
5510,1102,24
5511,1103,22
5512,1103,19
5513,1103,64
5514,1103,65
5515,1103,61
5516,1104,22
5517,1104,65
5518,1104,24
5519,1104,62
5520,1104,21
5521,1105,63
5522,1105,23
5523,1105,19
5524,1105,24
5525,1105,61
5526,1106,24
5527,1106,21
5528,1106,23
5529,1106,66
5530,1106,61
5531,1107,19
5532,1107,65
5533,1107,66
5534,1107,20
5535,1107,24
5536,1108,64
5537,1108,62
5538,1108,19
5539,1108,23
5540,1108,22
5541,1109,20
5542,1109,19
5543,1109,21
5544,1109,61
5545,1109,63
5546,1110,61
5547,1110,19
5548,1110,66
5549,1110,64
5550,1110,24
5551,1111,64
5552,1111,66
5553,1111,22
5554,1111,61
5555,1111,63
5556,1112,62
5557,1112,64
5558,1112,19
5559,1112,61
5560,1112,21
5561,1113,65
5562,1113,63
5563,1113,23
5564,1113,64
5565,1113,61
5566,1114,66
5567,1114,63
5568,1114,65
5569,1114,19
5570,1114,23
5571,1115,23
5572,1115,19
5573,1115,66
5574,1115,64
5575,1115,20
5576,1116,20
5577,1116,24
5578,1116,62
5579,1116,66
5580,1116,61
5581,1117,66
5582,1117,62
5583,1117,20
5584,1117,22
5585,1117,24
5586,1118,61
5587,1118,62
5588,1118,63
5589,1118,20
5590,1118,24
5591,1119,63
5592,1119,24
5593,1119,64
5594,1119,62
5595,1119,20
5596,1120,24
5597,1120,65
5598,1120,20
5599,1120,64
5600,1120,21
5601,1121,63
5602,1121,65
5603,1121,19
5604,1121,64
5605,1121,66
5606,1122,22
5607,1122,66
5608,1122,61
5609,1122,63
5610,1122,62
5611,1123,22
5612,1123,62
5613,1123,23
5614,1123,65
5615,1123,61
5616,1124,22
5617,1124,64
5618,1124,19
5619,1124,23
5620,1124,65
5621,1125,63
5622,1125,21
5623,1125,23
5624,1125,22
5625,1125,62
5626,1126,64
5627,1126,22
5628,1126,62
5629,1126,23
5630,1126,61
5631,1127,64
5632,1127,65
5633,1127,66
5634,1127,63
5635,1127,19
5636,1128,19
5637,1128,66
5638,1128,24
5639,1128,63
5640,1128,62
5641,1129,65
5642,1129,22
5643,1129,66
5644,1129,61
5645,1129,21
5646,1130,23
5647,1130,21
5648,1130,24
5649,1130,22
5650,1130,65
5651,1131,20
5652,1131,22
5653,1131,19
5654,1131,62
5655,1131,63
5656,1132,20
5657,1132,64
5658,1132,61
5659,1132,65
5660,1132,19
5661,1133,61
5662,1133,63
5663,1133,21
5664,1133,66
5665,1133,24
5666,1134,23
5667,1134,19
5668,1134,61
5669,1134,64
5670,1134,24
5671,1135,63
5672,1135,22
5673,1135,23
5674,1135,66
5675,1135,20
5676,1136,62
5677,1136,61
5678,1136,20
5679,1136,24
5680,1136,66
5681,1137,62
5682,1137,23
5683,1137,63
5684,1137,66
5685,1137,21
5686,1138,20
5687,1138,22
5688,1138,62
5689,1138,65
5690,1138,24
5691,1139,65
5692,1139,22
5693,1139,20
5694,1139,64
5695,1139,21
5696,1140,61
5697,1140,22
5698,1140,20
5699,1140,63
5700,1140,64
5701,1141,63
5702,1141,66
5703,1141,24
5704,1141,61
5705,1141,21
5706,1142,63
5707,1142,22
5708,1142,19
5709,1142,61
5710,1142,24
5711,1143,66
5712,1143,19
5713,1143,24
5714,1143,21
5715,1143,63
5716,1144,62
5717,1144,66
5718,1144,63
5719,1144,61
5720,1144,64
5721,1145,28
5722,1145,68
5723,1145,30
5724,1145,70
5725,1145,69
5726,1146,72
5727,1146,68
5728,1146,30
5729,1146,27
5730,1146,29
5731,1147,68
5732,1147,72
5733,1147,28
5734,1147,70
5735,1147,67
5736,1148,72
5737,1148,67
5738,1148,70
5739,1148,29
5740,1148,25
5741,1149,30
5742,1149,68
5743,1149,28
5744,1149,70
5745,1149,69
5746,1150,68
5747,1150,70
5748,1150,27
5749,1150,30
5750,1150,67
5751,1151,28
5752,1151,67
5753,1151,27
5754,1151,25
5755,1151,29
5756,1152,29
5757,1152,28
5758,1152,71
5759,1152,25
5760,1152,70
5761,1153,29
5762,1153,25
5763,1153,68
5764,1153,28
5765,1153,26
5766,1154,25
5767,1154,28
5768,1154,68
5769,1154,70
5770,1154,72
5771,1155,72
5772,1155,27
5773,1155,26
5774,1155,68
5775,1155,70
5776,1156,68
5777,1156,72
5778,1156,25
5779,1156,71
5780,1156,28
5781,1157,68
5782,1157,67
5783,1157,26
5784,1157,70
5785,1157,71
5786,1158,68
5787,1158,27
5788,1158,71
5789,1158,69
5790,1158,25
5791,1159,67
5792,1159,69
5793,1159,71
5794,1159,27
5795,1159,30
5796,1160,70
5797,1160,67
5798,1160,71
5799,1160,25
5800,1160,69
5801,1161,69
5802,1161,71
5803,1161,29
5804,1161,28
5805,1161,67
5806,1162,27
5807,1162,71
5808,1162,30
5809,1162,72
5810,1162,26
5811,1163,27
5812,1163,67
5813,1163,70
5814,1163,29
5815,1163,28
5816,1164,70
5817,1164,25
5818,1164,29
5819,1164,67
5820,1164,28
5821,1165,71
5822,1165,26
5823,1165,69
5824,1165,27
5825,1165,72
5826,1166,27
5827,1166,68
5828,1166,29
5829,1166,67
5830,1166,25
5831,1167,72
5832,1167,26
5833,1167,71
5834,1167,25
5835,1167,67
5836,1168,71
5837,1168,67
5838,1168,68
5839,1168,26
5840,1168,30
5841,1169,28
5842,1169,68
5843,1169,27
5844,1169,29
5845,1169,72
5846,1170,25
5847,1170,70
5848,1170,67
5849,1170,29
5850,1170,30
5851,1171,72
5852,1171,28
5853,1171,69
5854,1171,67
5855,1171,70
5856,1172,72
5857,1172,70
5858,1172,69
5859,1172,28
5860,1172,71
5861,1173,68
5862,1173,28
5863,1173,67
5864,1173,72
5865,1173,71
5866,1174,68
5867,1174,25
5868,1174,26
5869,1174,70
5870,1174,28
5871,1175,69
5872,1175,27
5873,1175,30
5874,1175,29
5875,1175,72
5876,1176,72
5877,1176,67
5878,1176,68
5879,1176,29
5880,1176,30
5881,1177,25
5882,1177,72
5883,1177,28
5884,1177,30
5885,1177,70
5886,1178,70
5887,1178,69
5888,1178,26
5889,1178,25
5890,1178,30
5891,1179,71
5892,1179,72
5893,1179,67
5894,1179,70
5895,1179,30
5896,1180,70
5897,1180,28
5898,1180,68
5899,1180,25
5900,1180,27
5901,1181,70
5902,1181,29
5903,1181,68
5904,1181,26
5905,1181,67
5906,1182,30
5907,1182,26
5908,1182,70
5909,1182,68
5910,1182,69
5911,1183,28
5912,1183,70
5913,1183,68
5914,1183,26
5915,1183,69
5916,1184,28
5917,1184,70
5918,1184,27
5919,1184,25
5920,1184,71
5921,1185,29
5922,1185,72
5923,1185,69
5924,1185,68
5925,1185,70
5926,1186,72
5927,1186,25
5928,1186,69
5929,1186,28
5930,1186,67
5931,1187,70
5932,1187,67
5933,1187,25
5934,1187,30
5935,1187,29
5936,1188,27
5937,1188,69
5938,1188,30
5939,1188,28
5940,1188,25
5941,1189,28
5942,1189,27
5943,1189,68
5944,1189,72
5945,1189,70
5946,1190,29
5947,1190,72
5948,1190,69
5949,1190,68
5950,1190,70
5951,1191,69
5952,1191,68
5953,1191,71
5954,1191,67
5955,1191,26
5956,1192,30
5957,1192,27
5958,1192,71
5959,1192,29
5960,1192,28
5961,1193,28
5962,1193,30
5963,1193,67
5964,1193,69
5965,1193,68
5966,1194,70
5967,1194,28
5968,1194,29
5969,1194,68
5970,1194,72
5971,1195,68
5972,1195,25
5973,1195,30
5974,1195,70
5975,1195,72
5976,1196,70
5977,1196,25
5978,1196,69
5979,1196,68
5980,1196,27
5981,1197,27
5982,1197,72
5983,1197,26
5984,1197,68
5985,1197,71
5986,1198,72
5987,1198,30
5988,1198,67
5989,1198,70
