id_frequencia,id_matricula,data_aula,status_presenca
26645,8595,2025-10-08,Ausente
26646,8959,2025-11-05,Presente
26647,8959,2025-10-29,Presente
26648,8959,2025-10-22,Ausente
26649,8959,2025-10-15,Ausente
26650,8959,2025-10-08,Presente
26651,9588,2025-11-05,Presente
26652,9588,2025-10-29,Presente
26653,9588,2025-10-22,Presente
26654,9588,2025-10-15,Presente
26655,9588,2025-10-08,Presente
26656,4479,2025-11-05,Ausente
26657,4479,2025-10-29,Ausente
26658,4479,2025-10-22,Ausente
26659,4479,2025-10-15,Ausente
26660,4479,2025-10-08,Presente
26661,1511,2025-11-05,Ausente
26662,1511,2025-10-29,Presente
26663,1511,2025-10-22,Presente
26664,1511,2025-10-15,Presente
26665,1511,2025-10-08,Presente
26666,5848,2025-11-05,Ausente
26667,5848,2025-10-29,Presente
26668,5848,2025-10-22,Ausente
26669,5848,2025-10-15,Presente
26670,5848,2025-10-08,Ausente
26671,4790,2025-11-05,Presente
26672,4790,2025-10-29,Presente
26673,4790,2025-10-22,Presente
26674,4790,2025-10-15,Presente
26675,4790,2025-10-08,Presente
26676,9102,2025-11-05,Presente
26677,9102,2025-10-29,Ausente
26678,9102,2025-10-22,Presente
26679,9102,2025-10-15,Presente
26680,9102,2025-10-08,Presente
26681,3863,2025-11-05,Presente
26682,3863,2025-10-29,Presente
26683,3863,2025-10-22,Presente
26684,3863,2025-10-15,Presente
26685,3863,2025-10-08,Presente
26686,6727,2025-11-05,Ausente
26687,6727,2025-10-29,Presente
26688,6727,2025-10-22,Ausente
26689,6727,2025-10-15,Presente
26690,6727,2025-10-08,Ausente
26691,4590,2025-11-05,Presente
26692,4590,2025-10-29,Presente
26693,4590,2025-10-22,Presente
26694,4590,2025-10-15,Presente
26695,4590,2025-10-08,Presente
26696,6161,2025-11-05,Presente
26697,6161,2025-10-29,Presente
26698,6161,2025-10-22,Ausente
26699,6161,2025-10-15,Presente
26700,6161,2025-10-08,Presente
26701,8978,2025-11-05,Presente
26702,8978,2025-10-29,Presente
26703,8978,2025-10-22,Ausente
26704,8978,2025-10-15,Presente
26705,8978,2025-10-08,Ausente
26706,846,2025-11-05,Ausente
26707,846,2025-10-29,Presente
26708,846,2025-10-22,Presente
26709,846,2025-10-15,Presente
26710,846,2025-10-08,Presente
26711,3112,2025-11-05,Presente
26712,3112,2025-10-29,Presente
26713,3112,2025-10-22,Ausente
26714,3112,2025-10-15,Presente
26715,3112,2025-10-08,Presente
26716,8651,2025-11-05,Presente
26717,8651,2025-10-29,Ausente
26718,8651,2025-10-22,Presente
26719,8651,2025-10-15,Ausente
26720,8651,2025-10-08,Presente
26721,6963,2025-11-05,Ausente
26722,6963,2025-10-29,Presente
26723,6963,2025-10-22,Presente
26724,6963,2025-10-15,Presente
26725,6963,2025-10-08,Presente
26726,2319,2025-11-05,Presente
26727,2319,2025-10-29,Presente
26728,2319,2025-10-22,Presente
26729,2319,2025-10-15,Ausente
26730,2319,2025-10-08,Ausente
26731,38,2025-11-05,Presente
26732,38,2025-10-29,Presente
26733,38,2025-10-22,Ausente
26734,38,2025-10-15,Presente
26735,38,2025-10-08,Ausente
26736,9795,2025-11-05,Presente
26737,9795,2025-10-29,Presente
26738,9795,2025-10-22,Presente
26739,9795,2025-10-15,Ausente
26740,9795,2025-10-08,Presente
26741,8158,2025-11-05,Ausente
26742,8158,2025-10-29,Presente
26743,8158,2025-10-22,Presente
26744,8158,2025-10-15,Ausente
26745,8158,2025-10-08,Presente
26746,7538,2025-11-05,Presente
26747,7538,2025-10-29,Ausente
26748,7538,2025-10-22,Presente
26749,7538,2025-10-15,Presente
26750,7538,2025-10-08,Presente
26751,4456,2025-11-05,Presente
26752,4456,2025-10-29,Presente
26753,4456,2025-10-22,Presente
26754,4456,2025-10-15,Ausente
26755,4456,2025-10-08,Presente
26756,2017,2025-11-05,Presente
26757,2017,2025-10-29,Ausente
26758,2017,2025-10-22,Ausente
26759,2017,2025-10-15,Presente
26760,2017,2025-10-08,Presente
26761,7221,2025-11-05,Presente
26762,7221,2025-10-29,Presente
26763,7221,2025-10-22,Ausente
26764,7221,2025-10-15,Presente
26765,7221,2025-10-08,Presente
26766,1248,2025-11-05,Presente
26767,1248,2025-10-29,Ausente
26768,1248,2025-10-22,Presente
26769,1248,2025-10-15,Presente
26770,1248,2025-10-08,Presente
26771,7270,2025-11-05,Ausente
26772,7270,2025-10-29,Presente
26773,7270,2025-10-22,Presente
26774,7270,2025-10-15,Presente
26775,7270,2025-10-08,Presente
26776,5737,2025-11-05,Presente
26777,5737,2025-10-29,Presente
26778,5737,2025-10-22,Ausente
26779,5737,2025-10-15,Presente
26780,5737,2025-10-08,Ausente
26781,4184,2025-11-05,Ausente
26782,4184,2025-10-29,Ausente
26783,4184,2025-10-22,Presente
26784,4184,2025-10-15,Presente
26785,4184,2025-10-08,Ausente
26786,6379,2025-11-05,Presente
26787,6379,2025-10-29,Ausente
26788,6379,2025-10-22,Presente
26789,6379,2025-10-15,Presente
26790,6379,2025-10-08,Presente
26791,7779,2025-11-05,Presente
26792,7779,2025-10-29,Presente
26793,7779,2025-10-22,Ausente
26794,7779,2025-10-15,Presente
26795,7779,2025-10-08,Presente
26796,6785,2025-11-05,Presente
26797,6785,2025-10-29,Presente
26798,6785,2025-10-22,Presente
26799,6785,2025-10-15,Presente
26800,6785,2025-10-08,Presente
26801,7917,2025-11-05,Presente
26802,7917,2025-10-29,Ausente
26803,7917,2025-10-22,Ausente
26804,7917,2025-10-15,Presente
26805,7917,2025-10-08,Presente
26806,5119,2025-11-05,Ausente
26807,5119,2025-10-29,Ausente
26808,5119,2025-10-22,Presente
26809,5119,2025-10-15,Ausente
26810,5119,2025-10-08,Presente
26811,8403,2025-11-05,Presente
26812,8403,2025-10-29,Ausente
26813,8403,2025-10-22,Ausente
26814,8403,2025-10-15,Presente
26815,8403,2025-10-08,Presente
26816,598,2025-11-05,Presente
26817,598,2025-10-29,Presente
26818,598,2025-10-22,Presente
26819,598,2025-10-15,Presente
26820,598,2025-10-08,Presente
26821,3189,2025-11-05,Ausente
26822,3189,2025-10-29,Presente
26823,3189,2025-10-22,Ausente
26824,3189,2025-10-15,Presente
26825,3189,2025-10-08,Presente
26826,3513,2025-11-05,Ausente
26827,3513,2025-10-29,Presente
26828,3513,2025-10-22,Presente
26829,3513,2025-10-15,Ausente
26830,3513,2025-10-08,Presente
26831,1418,2025-11-05,Presente
26832,1418,2025-10-29,Ausente
26833,1418,2025-10-22,Presente
26834,1418,2025-10-15,Presente
26835,1418,2025-10-08,Ausente
26836,6450,2025-11-05,Presente
26837,6450,2025-10-29,Presente
26838,6450,2025-10-22,Presente
26839,6450,2025-10-15,Presente
26840,6450,2025-10-08,Presente
26841,2180,2025-11-05,Presente
26842,2180,2025-10-29,Ausente
26843,2180,2025-10-22,Presente
26844,2180,2025-10-15,Presente
26845,2180,2025-10-08,Ausente
26846,5103,2025-11-05,Presente
26847,5103,2025-10-29,Ausente
26848,5103,2025-10-22,Ausente
26849,5103,2025-10-15,Presente
26850,5103,2025-10-08,Presente
26851,4231,2025-11-05,Presente
26852,4231,2025-10-29,Presente
26853,4231,2025-10-22,Presente
26854,4231,2025-10-15,Presente
26855,4231,2025-10-08,Ausente
26856,5696,2025-11-05,Presente
26857,5696,2025-10-29,Presente
26858,5696,2025-10-22,Presente
26859,5696,2025-10-15,Ausente
26860,5696,2025-10-08,Presente
26861,510,2025-11-05,Ausente
26862,510,2025-10-29,Ausente
26863,510,2025-10-22,Presente
26864,510,2025-10-15,Presente
26865,510,2025-10-08,Presente
26866,2777,2025-11-05,Presente
26867,2777,2025-10-29,Presente
26868,2777,2025-10-22,Ausente
26869,2777,2025-10-15,Ausente
26870,2777,2025-10-08,Ausente
26871,9166,2025-11-05,Presente
26872,9166,2025-10-29,Presente
26873,9166,2025-10-22,Ausente
26874,9166,2025-10-15,Ausente
26875,9166,2025-10-08,Presente
26876,627,2025-11-05,Presente
26877,627,2025-10-29,Ausente
26878,627,2025-10-22,Presente
26879,627,2025-10-15,Presente
26880,627,2025-10-08,Presente
26881,6892,2025-11-05,Presente
26882,6892,2025-10-29,Ausente
26883,6892,2025-10-22,Presente
26884,6892,2025-10-15,Presente
26885,6892,2025-10-08,Presente
26886,6693,2025-11-05,Presente
26887,6693,2025-10-29,Presente
26888,6693,2025-10-22,Presente
26889,6693,2025-10-15,Ausente
26890,6693,2025-10-08,Presente
26891,8846,2025-11-05,Presente
26892,8846,2025-10-29,Presente
26893,8846,2025-10-22,Ausente
26894,8846,2025-10-15,Presente
26895,8846,2025-10-08,Presente
26896,6560,2025-11-05,Presente
26897,6560,2025-10-29,Presente
26898,6560,2025-10-22,Presente
26899,6560,2025-10-15,Ausente
26900,6560,2025-10-08,Ausente
26901,5569,2025-11-05,Presente
26902,5569,2025-10-29,Presente
26903,5569,2025-10-22,Presente
26904,5569,2025-10-15,Presente
26905,5569,2025-10-08,Presente
26906,2194,2025-11-05,Presente
26907,2194,2025-10-29,Ausente
26908,2194,2025-10-22,Ausente
26909,2194,2025-10-15,Ausente
26910,2194,2025-10-08,Ausente
26911,3903,2025-11-05,Ausente
26912,3903,2025-10-29,Presente
26913,3903,2025-10-22,Ausente
26914,3903,2025-10-15,Ausente
26915,3903,2025-10-08,Presente
26916,9187,2025-11-05,Presente
26917,9187,2025-10-29,Presente
26918,9187,2025-10-22,Presente
26919,9187,2025-10-15,Ausente
26920,9187,2025-10-08,Presente
26921,2057,2025-11-05,Presente
26922,2057,2025-10-29,Presente
26923,2057,2025-10-22,Ausente
26924,2057,2025-10-15,Presente
26925,2057,2025-10-08,Presente
26926,3215,2025-11-05,Presente
26927,3215,2025-10-29,Presente
26928,3215,2025-10-22,Ausente
26929,3215,2025-10-15,Presente
26930,3215,2025-10-08,Ausente
26931,4337,2025-11-05,Presente
26932,4337,2025-10-29,Presente
26933,4337,2025-10-22,Presente
26934,4337,2025-10-15,Presente
26935,4337,2025-10-08,Ausente
26936,4497,2025-11-05,Ausente
26937,4497,2025-10-29,Presente
26938,4497,2025-10-22,Presente
26939,4497,2025-10-15,Ausente
26940,4497,2025-10-08,Presente
26941,919,2025-11-05,Presente
26942,919,2025-10-29,Presente
26943,919,2025-10-22,Presente
26944,919,2025-10-15,Presente
26945,919,2025-10-08,Presente
26946,8811,2025-11-05,Ausente
26947,8811,2025-10-29,Presente
26948,8811,2025-10-22,Ausente
26949,8811,2025-10-15,Presente
26950,8811,2025-10-08,Presente
26951,2205,2025-11-05,Ausente
26952,2205,2025-10-29,Presente
26953,2205,2025-10-22,Ausente
26954,2205,2025-10-15,Presente
26955,2205,2025-10-08,Presente
26956,6316,2025-11-05,Presente
26957,6316,2025-10-29,Presente
26958,6316,2025-10-22,Ausente
26959,6316,2025-10-15,Presente
26960,6316,2025-10-08,Ausente
26961,8152,2025-11-05,Presente
26962,8152,2025-10-29,Ausente
26963,8152,2025-10-22,Presente
26964,8152,2025-10-15,Presente
26965,8152,2025-10-08,Presente
26966,5869,2025-11-05,Ausente
26967,5869,2025-10-29,Ausente
26968,5869,2025-10-22,Ausente
26969,5869,2025-10-15,Presente
26970,5869,2025-10-08,Presente
26971,644,2025-11-05,Presente
26972,644,2025-10-29,Presente
26973,644,2025-10-22,Presente
26974,644,2025-10-15,Ausente
26975,644,2025-10-08,Ausente
26976,6588,2025-11-05,Presente
26977,6588,2025-10-29,Ausente
26978,6588,2025-10-22,Presente
26979,6588,2025-10-15,Ausente
26980,6588,2025-10-08,Ausente
26981,1444,2025-11-05,Ausente
26982,1444,2025-10-29,Presente
26983,1444,2025-10-22,Presente
26984,1444,2025-10-15,Presente
26985,1444,2025-10-08,Ausente
26986,6169,2025-11-05,Presente
26987,6169,2025-10-29,Presente
26988,6169,2025-10-22,Presente
26989,6169,2025-10-15,Ausente
26990,6169,2025-10-08,Presente
26991,6813,2025-11-05,Presente
26992,6813,2025-10-29,Presente
26993,6813,2025-10-22,Ausente
26994,6813,2025-10-15,Ausente
26995,6813,2025-10-08,Presente
26996,5295,2025-11-05,Presente
26997,5295,2025-10-29,Ausente
26998,5295,2025-10-22,Presente
26999,5295,2025-10-15,Ausente
27000,5295,2025-10-08,Presente
27001,4979,2025-11-05,Presente
27002,4979,2025-10-29,Presente
27003,4979,2025-10-22,Presente
27004,4979,2025-10-15,Ausente
27005,4979,2025-10-08,Presente
27006,7208,2025-11-05,Presente
27007,7208,2025-10-29,Presente
27008,7208,2025-10-22,Presente
27009,7208,2025-10-15,Presente
27010,7208,2025-10-08,Ausente
27011,9431,2025-11-05,Presente
27012,9431,2025-10-29,Presente
27013,9431,2025-10-22,Presente
27014,9431,2025-10-15,Presente
27015,9431,2025-10-08,Presente
27016,9688,2025-11-05,Presente
27017,9688,2025-10-29,Ausente
27018,9688,2025-10-22,Presente
27019,9688,2025-10-15,Presente
27020,9688,2025-10-08,Ausente
27021,209,2025-11-05,Ausente
27022,209,2025-10-29,Presente
27023,209,2025-10-22,Presente
27024,209,2025-10-15,Presente
27025,209,2025-10-08,Presente
27026,2160,2025-11-05,Presente
27027,2160,2025-10-29,Ausente
27028,2160,2025-10-22,Presente
27029,2160,2025-10-15,Ausente
27030,2160,2025-10-08,Presente
27031,2109,2025-11-05,Presente
27032,2109,2025-10-29,Ausente
27033,2109,2025-10-22,Presente
27034,2109,2025-10-15,Presente
27035,2109,2025-10-08,Presente
27036,9084,2025-11-05,Presente
27037,9084,2025-10-29,Ausente
27038,9084,2025-10-22,Ausente
27039,9084,2025-10-15,Presente
27040,9084,2025-10-08,Presente
27041,8909,2025-11-05,Presente
27042,8909,2025-10-29,Presente
27043,8909,2025-10-22,Presente
27044,8909,2025-10-15,Presente
27045,8909,2025-10-08,Presente
27046,5463,2025-11-05,Presente
27047,5463,2025-10-29,Presente
27048,5463,2025-10-22,Presente
27049,5463,2025-10-15,Presente
27050,5463,2025-10-08,Presente
27051,2376,2025-11-05,Presente
27052,2376,2025-10-29,Presente
27053,2376,2025-10-22,Ausente
27054,2376,2025-10-15,Presente
27055,2376,2025-10-08,Presente
27056,6082,2025-11-05,Ausente
27057,6082,2025-10-29,Presente
27058,6082,2025-10-22,Presente
27059,6082,2025-10-15,Presente
27060,6082,2025-10-08,Presente
27061,1462,2025-11-05,Presente
27062,1462,2025-10-29,Presente
27063,1462,2025-10-22,Ausente
27064,1462,2025-10-15,Ausente
27065,1462,2025-10-08,Presente
27066,2018,2025-11-05,Presente
27067,2018,2025-10-29,Presente
27068,2018,2025-10-22,Ausente
27069,2018,2025-10-15,Presente
27070,2018,2025-10-08,Presente
27071,1585,2025-11-05,Presente
27072,1585,2025-10-29,Ausente
27073,1585,2025-10-22,Presente
27074,1585,2025-10-15,Ausente
27075,1585,2025-10-08,Ausente
27076,7626,2025-11-05,Ausente
27077,7626,2025-10-29,Presente
27078,7626,2025-10-22,Presente
27079,7626,2025-10-15,Presente
27080,7626,2025-10-08,Presente
27081,5270,2025-11-05,Ausente
27082,5270,2025-10-29,Presente
27083,5270,2025-10-22,Ausente
27084,5270,2025-10-15,Presente
27085,5270,2025-10-08,Presente
27086,2546,2025-11-05,Presente
27087,2546,2025-10-29,Presente
27088,2546,2025-10-22,Presente
27089,2546,2025-10-15,Presente
27090,2546,2025-10-08,Ausente
27091,5540,2025-11-05,Presente
27092,5540,2025-10-29,Presente
27093,5540,2025-10-22,Presente
27094,5540,2025-10-15,Presente
27095,5540,2025-10-08,Presente
27096,3005,2025-11-05,Presente
27097,3005,2025-10-29,Presente
27098,3005,2025-10-22,Ausente
27099,3005,2025-10-15,Presente
27100,3005,2025-10-08,Presente
27101,1653,2025-11-05,Presente
27102,1653,2025-10-29,Presente
27103,1653,2025-10-22,Presente
27104,1653,2025-10-15,Presente
27105,1653,2025-10-08,Presente
27106,4185,2025-11-05,Ausente
27107,4185,2025-10-29,Presente
27108,4185,2025-10-22,Presente
27109,4185,2025-10-15,Presente
27110,4185,2025-10-08,Presente
27111,8926,2025-11-05,Ausente
27112,8926,2025-10-29,Presente
27113,8926,2025-10-22,Ausente
27114,8926,2025-10-15,Presente
27115,8926,2025-10-08,Presente
27116,7745,2025-11-05,Presente
27117,7745,2025-10-29,Ausente
27118,7745,2025-10-22,Presente
27119,7745,2025-10-15,Presente
27120,7745,2025-10-08,Ausente
27121,6600,2025-11-05,Presente
27122,6600,2025-10-29,Ausente
27123,6600,2025-10-22,Presente
27124,6600,2025-10-15,Presente
27125,6600,2025-10-08,Presente
27126,4751,2025-11-05,Presente
27127,4751,2025-10-29,Presente
27128,4751,2025-10-22,Presente
27129,4751,2025-10-15,Ausente
27130,4751,2025-10-08,Ausente
27131,5395,2025-11-05,Ausente
27132,5395,2025-10-29,Presente
27133,5395,2025-10-22,Presente
27134,5395,2025-10-15,Ausente
27135,5395,2025-10-08,Presente
27136,8685,2025-11-05,Presente
27137,8685,2025-10-29,Presente
27138,8685,2025-10-22,Presente
27139,8685,2025-10-15,Presente
27140,8685,2025-10-08,Ausente
27141,2371,2025-11-05,Presente
27142,2371,2025-10-29,Presente
27143,2371,2025-10-22,Presente
27144,2371,2025-10-15,Ausente
27145,2371,2025-10-08,Ausente
27146,3691,2025-11-05,Ausente
27147,3691,2025-10-29,Presente
27148,3691,2025-10-22,Presente
27149,3691,2025-10-15,Presente
27150,3691,2025-10-08,Presente
27151,4585,2025-11-05,Presente
27152,4585,2025-10-29,Presente
27153,4585,2025-10-22,Presente
27154,4585,2025-10-15,Ausente
27155,4585,2025-10-08,Ausente
27156,2608,2025-11-05,Presente
27157,2608,2025-10-29,Presente
27158,2608,2025-10-22,Presente
27159,2608,2025-10-15,Ausente
27160,2608,2025-10-08,Presente
27161,1180,2025-11-05,Presente
27162,1180,2025-10-29,Ausente
27163,1180,2025-10-22,Presente
27164,1180,2025-10-15,Presente
27165,1180,2025-10-08,Presente
27166,2634,2025-11-05,Ausente
27167,2634,2025-10-29,Presente
27168,2634,2025-10-22,Presente
27169,2634,2025-10-15,Presente
27170,2634,2025-10-08,Presente
27171,5425,2025-11-05,Presente
27172,5425,2025-10-29,Presente
27173,5425,2025-10-22,Ausente
27174,5425,2025-10-15,Ausente
27175,5425,2025-10-08,Presente
27176,5522,2025-11-05,Presente
27177,5522,2025-10-29,Presente
27178,5522,2025-10-22,Ausente
27179,5522,2025-10-15,Presente
27180,5522,2025-10-08,Ausente
27181,6502,2025-11-05,Presente
27182,6502,2025-10-29,Ausente
27183,6502,2025-10-22,Presente
27184,6502,2025-10-15,Presente
27185,6502,2025-10-08,Ausente
27186,1154,2025-11-05,Ausente
27187,1154,2025-10-29,Ausente
27188,1154,2025-10-22,Presente
27189,1154,2025-10-15,Presente
27190,1154,2025-10-08,Presente
27191,429,2025-11-05,Presente
27192,429,2025-10-29,Presente
27193,429,2025-10-22,Ausente
27194,429,2025-10-15,Ausente
27195,429,2025-10-08,Ausente
27196,885,2025-11-05,Presente
27197,885,2025-10-29,Ausente
27198,885,2025-10-22,Presente
27199,885,2025-10-15,Ausente
27200,885,2025-10-08,Ausente
27201,1812,2025-11-05,Presente
27202,1812,2025-10-29,Presente
27203,1812,2025-10-22,Presente
27204,1812,2025-10-15,Ausente
27205,1812,2025-10-08,Ausente
27206,7009,2025-11-05,Presente
27207,7009,2025-10-29,Presente
27208,7009,2025-10-22,Presente
27209,7009,2025-10-15,Presente
27210,7009,2025-10-08,Presente
27211,5518,2025-11-05,Presente
27212,5518,2025-10-29,Ausente
27213,5518,2025-10-22,Presente
27214,5518,2025-10-15,Presente
27215,5518,2025-10-08,Presente
27216,2794,2025-11-05,Presente
27217,2794,2025-10-29,Presente
27218,2794,2025-10-22,Presente
27219,2794,2025-10-15,Ausente
27220,2794,2025-10-08,Presente
27221,5939,2025-11-05,Presente
27222,5939,2025-10-29,Ausente
27223,5939,2025-10-22,Presente
27224,5939,2025-10-15,Presente
27225,5939,2025-10-08,Presente
27226,7001,2025-11-05,Presente
27227,7001,2025-10-29,Presente
27228,7001,2025-10-22,Presente
27229,7001,2025-10-15,Ausente
27230,7001,2025-10-08,Presente
27231,5344,2025-11-05,Presente
27232,5344,2025-10-29,Presente
27233,5344,2025-10-22,Presente
27234,5344,2025-10-15,Ausente
27235,5344,2025-10-08,Presente
27236,7940,2025-11-05,Ausente
27237,7940,2025-10-29,Presente
27238,7940,2025-10-22,Presente
27239,7940,2025-10-15,Presente
27240,7940,2025-10-08,Presente
27241,831,2025-11-05,Presente
27242,831,2025-10-29,Presente
27243,831,2025-10-22,Presente
27244,831,2025-10-15,Presente
27245,831,2025-10-08,Presente
27246,3084,2025-11-05,Presente
27247,3084,2025-10-29,Presente
27248,3084,2025-10-22,Presente
27249,3084,2025-10-15,Presente
27250,3084,2025-10-08,Ausente
27251,4015,2025-11-05,Ausente
27252,4015,2025-10-29,Presente
27253,4015,2025-10-22,Presente
27254,4015,2025-10-15,Presente
27255,4015,2025-10-08,Presente
27256,9906,2025-11-05,Ausente
27257,9906,2025-10-29,Presente
27258,9906,2025-10-22,Presente
27259,9906,2025-10-15,Presente
27260,9906,2025-10-08,Presente
27261,4146,2025-11-05,Presente
27262,4146,2025-10-29,Ausente
27263,4146,2025-10-22,Presente
27264,4146,2025-10-15,Presente
27265,4146,2025-10-08,Presente
27266,4281,2025-11-05,Ausente
27267,4281,2025-10-29,Presente
27268,4281,2025-10-22,Presente
27269,4281,2025-10-15,Presente
27270,4281,2025-10-08,Presente
27271,750,2025-11-05,Presente
27272,750,2025-10-29,Presente
27273,750,2025-10-22,Presente
27274,750,2025-10-15,Presente
27275,750,2025-10-08,Ausente
27276,723,2025-11-05,Presente
27277,723,2025-10-29,Ausente
27278,723,2025-10-22,Presente
27279,723,2025-10-15,Presente
27280,723,2025-10-08,Presente
27281,277,2025-11-05,Presente
27282,277,2025-10-29,Presente
27283,277,2025-10-22,Presente
27284,277,2025-10-15,Presente
27285,277,2025-10-08,Ausente
27286,1731,2025-11-05,Ausente
27287,1731,2025-10-29,Presente
27288,1731,2025-10-22,Presente
27289,1731,2025-10-15,Ausente
27290,1731,2025-10-08,Presente
27291,7252,2025-11-05,Ausente
27292,7252,2025-10-29,Presente
27293,7252,2025-10-22,Presente
27294,7252,2025-10-15,Presente
27295,7252,2025-10-08,Presente
27296,905,2025-11-05,Ausente
27297,905,2025-10-29,Ausente
27298,905,2025-10-22,Ausente
27299,905,2025-10-15,Presente
27300,905,2025-10-08,Presente
27301,8381,2025-11-05,Presente
27302,8381,2025-10-29,Ausente
27303,8381,2025-10-22,Presente
27304,8381,2025-10-15,Presente
27305,8381,2025-10-08,Ausente
27306,1875,2025-11-05,Ausente
27307,1875,2025-10-29,Ausente
27308,1875,2025-10-22,Presente
27309,1875,2025-10-15,Presente
27310,1875,2025-10-08,Presente
27311,2421,2025-11-05,Presente
27312,2421,2025-10-29,Presente
27313,2421,2025-10-22,Presente
27314,2421,2025-10-15,Ausente
27315,2421,2025-10-08,Presente
27316,5307,2025-11-05,Presente
27317,5307,2025-10-29,Presente
27318,5307,2025-10-22,Presente
27319,5307,2025-10-15,Presente
27320,5307,2025-10-08,Presente
27321,6837,2025-11-05,Presente
27322,6837,2025-10-29,Presente
27323,6837,2025-10-22,Presente
27324,6837,2025-10-15,Ausente
27325,6837,2025-10-08,Ausente
27326,557,2025-11-05,Ausente
27327,557,2025-10-29,Presente
27328,557,2025-10-22,Presente
27329,557,2025-10-15,Ausente
27330,557,2025-10-08,Presente
27331,716,2025-11-05,Ausente
27332,716,2025-10-29,Presente
27333,716,2025-10-22,Presente
27334,716,2025-10-15,Ausente
27335,716,2025-10-08,Presente
27336,2630,2025-11-05,Presente
27337,2630,2025-10-29,Ausente
27338,2630,2025-10-22,Presente
27339,2630,2025-10-15,Presente
27340,2630,2025-10-08,Presente
27341,8597,2025-11-05,Presente
27342,8597,2025-10-29,Presente
27343,8597,2025-10-22,Presente
27344,8597,2025-10-15,Presente
27345,8597,2025-10-08,Ausente
27346,8475,2025-11-05,Ausente
27347,8475,2025-10-29,Presente
27348,8475,2025-10-22,Presente
27349,8475,2025-10-15,Presente
27350,8475,2025-10-08,Presente
27351,443,2025-11-05,Presente
27352,443,2025-10-29,Presente
27353,443,2025-10-22,Ausente
27354,443,2025-10-15,Ausente
27355,443,2025-10-08,Presente
27356,5238,2025-11-05,Presente
27357,5238,2025-10-29,Ausente
27358,5238,2025-10-22,Presente
27359,5238,2025-10-15,Presente
27360,5238,2025-10-08,Presente
27361,7515,2025-11-05,Presente
27362,7515,2025-10-29,Ausente
27363,7515,2025-10-22,Presente
27364,7515,2025-10-15,Presente
27365,7515,2025-10-08,Presente
27366,6773,2025-11-05,Presente
27367,6773,2025-10-29,Presente
27368,6773,2025-10-22,Presente
27369,6773,2025-10-15,Presente
27370,6773,2025-10-08,Presente
27371,9652,2025-11-05,Ausente
27372,9652,2025-10-29,Ausente
27373,9652,2025-10-22,Presente
27374,9652,2025-10-15,Ausente
27375,9652,2025-10-08,Presente
27376,7235,2025-11-05,Ausente
27377,7235,2025-10-29,Ausente
27378,7235,2025-10-22,Presente
27379,7235,2025-10-15,Presente
27380,7235,2025-10-08,Ausente
27381,6053,2025-11-05,Presente
27382,6053,2025-10-29,Presente
27383,6053,2025-10-22,Ausente
27384,6053,2025-10-15,Presente
27385,6053,2025-10-08,Presente
27386,1693,2025-11-05,Presente
27387,1693,2025-10-29,Ausente
27388,1693,2025-10-22,Ausente
27389,1693,2025-10-15,Presente
27390,1693,2025-10-08,Presente
27391,352,2025-11-05,Presente
27392,352,2025-10-29,Presente
27393,352,2025-10-22,Ausente
27394,352,2025-10-15,Presente
27395,352,2025-10-08,Presente
27396,2071,2025-11-05,Ausente
27397,2071,2025-10-29,Presente
27398,2071,2025-10-22,Ausente
27399,2071,2025-10-15,Presente
27400,2071,2025-10-08,Presente
27401,5075,2025-11-05,Ausente
27402,5075,2025-10-29,Presente
27403,5075,2025-10-22,Presente
27404,5075,2025-10-15,Presente
27405,5075,2025-10-08,Presente
27406,5961,2025-11-05,Ausente
27407,5961,2025-10-29,Presente
27408,5961,2025-10-22,Presente
27409,5961,2025-10-15,Presente
27410,5961,2025-10-08,Presente
27411,5248,2025-11-05,Presente
27412,5248,2025-10-29,Presente
27413,5248,2025-10-22,Ausente
27414,5248,2025-10-15,Presente
27415,5248,2025-10-08,Ausente
27416,4359,2025-11-05,Presente
27417,4359,2025-10-29,Presente
27418,4359,2025-10-22,Presente
27419,4359,2025-10-15,Ausente
27420,4359,2025-10-08,Presente
27421,8745,2025-11-05,Presente
27422,8745,2025-10-29,Ausente
27423,8745,2025-10-22,Ausente
27424,8745,2025-10-15,Ausente
27425,8745,2025-10-08,Presente
27426,513,2025-11-05,Presente
27427,513,2025-10-29,Presente
27428,513,2025-10-22,Presente
27429,513,2025-10-15,Presente
27430,513,2025-10-08,Presente
27431,290,2025-11-05,Presente
27432,290,2025-10-29,Presente
27433,290,2025-10-22,Ausente
27434,290,2025-10-15,Presente
27435,290,2025-10-08,Presente
27436,8866,2025-11-05,Presente
27437,8866,2025-10-29,Presente
27438,8866,2025-10-22,Presente
27439,8866,2025-10-15,Presente
27440,8866,2025-10-08,Ausente
27441,4019,2025-11-05,Presente
27442,4019,2025-10-29,Presente
27443,4019,2025-10-22,Ausente
27444,4019,2025-10-15,Presente
27445,4019,2025-10-08,Ausente
27446,2041,2025-11-05,Presente
27447,2041,2025-10-29,Ausente
27448,2041,2025-10-22,Presente
27449,2041,2025-10-15,Presente
27450,2041,2025-10-08,Presente
27451,3842,2025-11-05,Presente
27452,3842,2025-10-29,Presente
27453,3842,2025-10-22,Presente
27454,3842,2025-10-15,Presente
27455,3842,2025-10-08,Presente
27456,8359,2025-11-05,Ausente
27457,8359,2025-10-29,Presente
27458,8359,2025-10-22,Presente
